OTU,Day,Month,Year,value
Otu0606,6,8,2007,41
Otu0626,6,8,2007,2
Otu0640,6,8,2007,12
Otu0678,6,8,2007,6
Otu0687,6,8,2007,113
Otu0735,6,8,2007,19
Otu0739,6,8,2007,12
Otu0754,6,8,2007,2
Otu0795,6,8,2007,8
Otu0813,6,8,2007,26
Otu0860,6,8,2007,2
Otu1104,6,8,2007,2
Otu1168,6,8,2007,2
Otu1221,6,8,2007,4
Otu1245,6,8,2007,2
Otu1259,6,8,2007,27
Otu1276,6,8,2007,2
Otu1397,6,8,2007,12
Otu1413,6,8,2007,3
Otu1415,6,8,2007,6
Otu1653,6,8,2007,2
Otu1680,6,8,2007,2
Otu1690,6,8,2007,2
Otu1748,6,8,2007,13
Otu1999,6,8,2007,2
Otu2139,6,8,2007,2
Otu2638,6,8,2007,19
Otu2849,6,8,2007,2
Otu2852,6,8,2007,2
Otu2931,6,8,2007,2
Otu3000,6,8,2007,4
Otu3008,6,8,2007,2
Otu3279,6,8,2007,3
Otu3305,6,8,2007,44
Otu3617,6,8,2007,8
Otu3658,6,8,2007,7
Otu3799,6,8,2007,17
Otu3927,6,8,2007,2
Otu4027,6,8,2007,3
Otu4312,6,8,2007,2
Otu4488,6,8,2007,5
Otu4605,6,8,2007,28
Otu5042,6,8,2007,3
Otu5279,6,8,2007,3
Otu5390,6,8,2007,2
Otu5565,6,8,2007,10
Otu5771,6,8,2007,20
Otu5835,6,8,2007,2
Otu5851,6,8,2007,45
Otu6122,6,8,2007,4
Otu6232,6,8,2007,2
Otu6274,6,8,2007,9
Otu6277,6,8,2007,2
Otu0001,6,11,2007,114
Otu0005,6,11,2007,9
Otu0042,6,11,2007,3
Otu0045,6,11,2007,11
Otu0053,6,11,2007,5
Otu0058,6,11,2007,3
Otu0060,6,11,2007,160
Otu0073,6,11,2007,3
Otu0076,6,11,2007,48
Otu0081,6,11,2007,4
Otu0097,6,11,2007,1066
Otu0105,6,11,2007,72
Otu0107,6,11,2007,2
Otu0108,6,11,2007,68
Otu0109,6,11,2007,3
Otu0162,6,11,2007,2
Otu0184,6,11,2007,299
Otu0189,6,11,2007,58
Otu0195,6,11,2007,2
Otu0230,6,11,2007,11
Otu0257,6,11,2007,3
Otu0297,6,11,2007,5
Otu0322,6,11,2007,16
Otu0331,6,11,2007,3
Otu0370,6,11,2007,2
Otu0472,6,11,2007,186
Otu0538,6,11,2007,2
Otu0606,6,11,2007,6
Otu0653,6,11,2007,2
Otu0658,6,11,2007,2
Otu0687,6,11,2007,12
Otu0735,6,11,2007,7
Otu0739,6,11,2007,17
Otu0813,6,11,2007,9
Otu1031,6,11,2007,2
Otu1122,6,11,2007,10
Otu1138,6,11,2007,2
Otu1194,6,11,2007,2
Otu1211,6,11,2007,2
Otu1397,6,11,2007,2
Otu1415,6,11,2007,3
Otu1680,6,11,2007,2
Otu2319,6,11,2007,4
Otu2499,6,11,2007,2
Otu2650,6,11,2007,2
Otu2849,6,11,2007,2
Otu3305,6,11,2007,35
Otu3799,6,11,2007,9
Otu3826,6,11,2007,2
Otu3854,6,11,2007,2
Otu3903,6,11,2007,2
Otu4643,6,11,2007,15
Otu4839,6,11,2007,2
Otu5462,6,11,2007,2
Otu5771,6,11,2007,30
Otu5783,6,11,2007,2
Otu5851,6,11,2007,24
Otu6003,6,11,2007,2
Otu6166,6,11,2007,13
Otu6274,6,11,2007,5
Otu0001,6,11,2007,128
Otu0005,6,11,2007,13
Otu0015,6,11,2007,3
Otu0042,6,11,2007,3
Otu0045,6,11,2007,9
Otu0053,6,11,2007,6
Otu0060,6,11,2007,164
Otu0076,6,11,2007,49
Otu0097,6,11,2007,974
Otu0105,6,11,2007,57
Otu0107,6,11,2007,7
Otu0108,6,11,2007,68
Otu0109,6,11,2007,4
Otu0139,6,11,2007,3
Otu0158,6,11,2007,2
Otu0162,6,11,2007,2
Otu0184,6,11,2007,289
Otu0189,6,11,2007,73
Otu0191,6,11,2007,2
Otu0224,6,11,2007,2
Otu0230,6,11,2007,13
Otu0252,6,11,2007,6
Otu0257,6,11,2007,6
Otu0272,6,11,2007,2
Otu0286,6,11,2007,2
Otu0297,6,11,2007,7
Otu0322,6,11,2007,9
Otu0331,6,11,2007,6
Otu0390,6,11,2007,2
Otu0472,6,11,2007,207
Otu0484,6,11,2007,2
Otu0505,6,11,2007,3
Otu0522,6,11,2007,4
Otu0538,6,11,2007,3
Otu0579,6,11,2007,2
Otu0606,6,11,2007,9
Otu0687,6,11,2007,11
Otu0735,6,11,2007,4
Otu0739,6,11,2007,18
Otu0795,6,11,2007,3
Otu0813,6,11,2007,16
Otu1122,6,11,2007,6
Otu1168,6,11,2007,2
Otu1208,6,11,2007,2
Otu1211,6,11,2007,2
Otu1245,6,11,2007,2
Otu1397,6,11,2007,3
Otu1415,6,11,2007,4
Otu1447,6,11,2007,2
Otu1661,6,11,2007,7
Otu1748,6,11,2007,2
Otu1909,6,11,2007,2
Otu2319,6,11,2007,4
Otu2516,6,11,2007,2
Otu2650,6,11,2007,2
Otu2763,6,11,2007,3
Otu3305,6,11,2007,53
Otu3572,6,11,2007,4
Otu3799,6,11,2007,4
Otu3805,6,11,2007,2
Otu3894,6,11,2007,2
Otu4027,6,11,2007,2
Otu4399,6,11,2007,2
Otu4460,6,11,2007,2
Otu4643,6,11,2007,17
Otu5292,6,11,2007,4
Otu5515,6,11,2007,3
Otu5771,6,11,2007,28
Otu5783,6,11,2007,4
Otu5851,6,11,2007,32
Otu6114,6,11,2007,2
Otu6145,6,11,2007,2
Otu6166,6,11,2007,22
Otu6274,6,11,2007,5
Otu6290,6,11,2007,2
Otu0001,7,6,2007,96
Otu0030,7,6,2007,4
Otu0042,7,6,2007,58
Otu0045,7,6,2007,16
Otu0060,7,6,2007,106
Otu0076,7,6,2007,332
Otu0097,7,6,2007,777
Otu0105,7,6,2007,16
Otu0107,7,6,2007,6
Otu0108,7,6,2007,57
Otu0160,7,6,2007,2
Otu0184,7,6,2007,194
Otu0189,7,6,2007,12
Otu0190,7,6,2007,7
Otu0197,7,6,2007,5
Otu0224,7,6,2007,9
Otu0230,7,6,2007,51
Otu0297,7,6,2007,13
Otu0307,7,6,2007,4
Otu0338,7,6,2007,2
Otu0472,7,6,2007,78
Otu0498,7,6,2007,125
Otu0517,7,6,2007,2
Otu0522,7,6,2007,7
Otu0535,7,6,2007,6
Otu0544,7,6,2007,3
Otu0606,7,6,2007,7
Otu0687,7,6,2007,6
Otu0726,7,6,2007,2
Otu0735,7,6,2007,22
Otu0739,7,6,2007,44
Otu0795,7,6,2007,43
Otu0813,7,6,2007,106
Otu1031,7,6,2007,40
Otu1259,7,6,2007,26
Otu1415,7,6,2007,3
Otu1661,7,6,2007,2
Otu3305,7,6,2007,93
Otu3572,7,6,2007,2
Otu3617,7,6,2007,4
Otu3799,7,6,2007,9
Otu4131,7,6,2007,2
Otu4195,7,6,2007,3
Otu4605,7,6,2007,5
Otu4686,7,6,2007,6
Otu5204,7,6,2007,5
Otu5851,7,6,2007,14
Otu6166,7,6,2007,63
Otu0001,9,8,2007,72
Otu0005,9,8,2007,13
Otu0009,9,8,2007,3
Otu0018,9,8,2007,3
Otu0021,9,8,2007,2
Otu0028,9,8,2007,2
Otu0030,9,8,2007,2
Otu0042,9,8,2007,2
Otu0052,9,8,2007,2
Otu0053,9,8,2007,2
Otu0057,9,8,2007,3
Otu0060,9,8,2007,241
Otu0069,9,8,2007,11
Otu0073,9,8,2007,3
Otu0076,9,8,2007,75
Otu0097,9,8,2007,473
Otu0105,9,8,2007,18
Otu0107,9,8,2007,6
Otu0108,9,8,2007,39
Otu0109,9,8,2007,5
Otu0151,9,8,2007,3
Otu0155,9,8,2007,3
Otu0160,9,8,2007,2
Otu0179,9,8,2007,6
Otu0184,9,8,2007,237
Otu0189,9,8,2007,239
Otu0195,9,8,2007,2
Otu0224,9,8,2007,4
Otu0228,9,8,2007,4
Otu0230,9,8,2007,45
Otu0252,9,8,2007,2
Otu0265,9,8,2007,3
Otu0278,9,8,2007,2
Otu0297,9,8,2007,44
Otu0307,9,8,2007,45
Otu0338,9,8,2007,11
Otu0372,9,8,2007,2
Otu0425,9,8,2007,2
Otu0443,9,8,2007,2
Otu0472,9,8,2007,119
Otu0498,9,8,2007,19
Otu0517,9,8,2007,4
Otu0522,9,8,2007,13
Otu0537,9,8,2007,15
Otu0601,9,8,2007,6
Otu0606,9,8,2007,36
Otu0615,9,8,2007,3
Otu0640,9,8,2007,26
Otu0678,9,8,2007,3
Otu0687,9,8,2007,72
Otu0735,9,8,2007,27
Otu0739,9,8,2007,9
Otu0813,9,8,2007,22
Otu1030,9,8,2007,2
Otu1122,9,8,2007,4
Otu1221,9,8,2007,2
Otu1245,9,8,2007,4
Otu1259,9,8,2007,17
Otu1397,9,8,2007,8
Otu1413,9,8,2007,4
Otu1415,9,8,2007,3
Otu1475,9,8,2007,4
Otu1680,9,8,2007,2
Otu1748,9,8,2007,25
Otu2139,9,8,2007,2
Otu2146,9,8,2007,3
Otu2229,9,8,2007,2
Otu2258,9,8,2007,2
Otu2302,9,8,2007,2
Otu2405,9,8,2007,5
Otu2589,9,8,2007,2
Otu2638,9,8,2007,30
Otu2737,9,8,2007,2
Otu2832,9,8,2007,2
Otu2849,9,8,2007,5
Otu2940,9,8,2007,2
Otu3000,9,8,2007,2
Otu3305,9,8,2007,59
Otu3464,9,8,2007,2
Otu3592,9,8,2007,6
Otu3617,9,8,2007,9
Otu3799,9,8,2007,27
Otu3826,9,8,2007,4
Otu4027,9,8,2007,3
Otu4298,9,8,2007,2
Otu4488,9,8,2007,2
Otu4605,9,8,2007,7
Otu4612,9,8,2007,2
Otu5279,9,8,2007,5
Otu5364,9,8,2007,2
Otu5565,9,8,2007,2
Otu5649,9,8,2007,7
Otu5771,9,8,2007,84
Otu5802,9,8,2007,3
Otu5851,9,8,2007,35
Otu6053,9,8,2007,2
Otu6274,9,8,2007,17
Otu0001,9,8,2007,62
Otu0005,9,8,2007,17
Otu0030,9,8,2007,4
Otu0053,9,8,2007,2
Otu0057,9,8,2007,2
Otu0060,9,8,2007,252
Otu0069,9,8,2007,11
Otu0073,9,8,2007,3
Otu0076,9,8,2007,53
Otu0097,9,8,2007,482
Otu0105,9,8,2007,27
Otu0107,9,8,2007,5
Otu0108,9,8,2007,47
Otu0109,9,8,2007,5
Otu0151,9,8,2007,5
Otu0160,9,8,2007,6
Otu0179,9,8,2007,13
Otu0184,9,8,2007,264
Otu0189,9,8,2007,268
Otu0195,9,8,2007,3
Otu0224,9,8,2007,6
Otu0230,9,8,2007,41
Otu0252,9,8,2007,2
Otu0278,9,8,2007,2
Otu0297,9,8,2007,40
Otu0307,9,8,2007,39
Otu0315,9,8,2007,2
Otu0338,9,8,2007,8
Otu0394,9,8,2007,3
Otu0472,9,8,2007,112
Otu0494,9,8,2007,2
Otu0498,9,8,2007,17
Otu0517,9,8,2007,10
Otu0522,9,8,2007,11
Otu0537,9,8,2007,20
Otu0601,9,8,2007,11
Otu0606,9,8,2007,47
Otu0640,9,8,2007,25
Otu0678,9,8,2007,4
Otu0687,9,8,2007,97
Otu0735,9,8,2007,28
Otu0739,9,8,2007,11
Otu0795,9,8,2007,8
Otu0813,9,8,2007,22
Otu0827,9,8,2007,3
Otu0905,9,8,2007,2
Otu1122,9,8,2007,2
Otu1173,9,8,2007,3
Otu1221,9,8,2007,3
Otu1259,9,8,2007,14
Otu1282,9,8,2007,2
Otu1397,9,8,2007,13
Otu1413,9,8,2007,4
Otu1415,9,8,2007,2
Otu1558,9,8,2007,4
Otu1680,9,8,2007,5
Otu1690,9,8,2007,3
Otu1748,9,8,2007,18
Otu1857,9,8,2007,2
Otu1922,9,8,2007,2
Otu1991,9,8,2007,2
Otu1999,9,8,2007,3
Otu2405,9,8,2007,2
Otu2440,9,8,2007,2
Otu2551,9,8,2007,2
Otu2589,9,8,2007,2
Otu2638,9,8,2007,29
Otu2849,9,8,2007,3
Otu3279,9,8,2007,3
Otu3305,9,8,2007,52
Otu3464,9,8,2007,2
Otu3592,9,8,2007,2
Otu3617,9,8,2007,8
Otu3658,9,8,2007,3
Otu3799,9,8,2007,26
Otu3826,9,8,2007,3
Otu4027,9,8,2007,2
Otu4195,9,8,2007,2
Otu4488,9,8,2007,3
Otu4539,9,8,2007,2
Otu4605,9,8,2007,10
Otu5013,9,8,2007,2
Otu5279,9,8,2007,2
Otu5405,9,8,2007,2
Otu5565,9,8,2007,4
Otu5649,9,8,2007,8
Otu5760,9,8,2007,2
Otu5771,9,8,2007,63
Otu5851,9,8,2007,21
Otu6206,9,8,2007,2
Otu6274,9,8,2007,19
Otu0001,10,7,2007,4
Otu0005,10,7,2007,4
Otu0008,10,7,2007,6
Otu0017,10,7,2007,4
Otu0021,10,7,2007,4
Otu0024,10,7,2007,12
Otu0029,10,7,2007,2
Otu0030,10,7,2007,3
Otu0032,10,7,2007,2
Otu0042,10,7,2007,58
Otu0060,10,7,2007,106
Otu0072,10,7,2007,3
Otu0076,10,7,2007,24
Otu0081,10,7,2007,6
Otu0097,10,7,2007,501
Otu0102,10,7,2007,2
Otu0103,10,7,2007,2
Otu0105,10,7,2007,93
Otu0107,10,7,2007,45
Otu0108,10,7,2007,24
Otu0154,10,7,2007,6
Otu0179,10,7,2007,2
Otu0184,10,7,2007,193
Otu0189,10,7,2007,35
Otu0197,10,7,2007,7
Otu0199,10,7,2007,3
Otu0218,10,7,2007,2
Otu0224,10,7,2007,4
Otu0230,10,7,2007,23
Otu0234,10,7,2007,2
Otu0252,10,7,2007,21
Otu0297,10,7,2007,3
Otu0307,10,7,2007,83
Otu0322,10,7,2007,89
Otu0337,10,7,2007,3
Otu0390,10,7,2007,2
Otu0394,10,7,2007,23
Otu0407,10,7,2007,6
Otu0472,10,7,2007,43
Otu0498,10,7,2007,33
Otu0517,10,7,2007,10
Otu0522,10,7,2007,26
Otu0535,10,7,2007,4
Otu0537,10,7,2007,12
Otu0540,10,7,2007,6
Otu0544,10,7,2007,19
Otu0551,10,7,2007,2
Otu0552,10,7,2007,2
Otu0580,10,7,2007,2
Otu0606,10,7,2007,53
Otu0668,10,7,2007,3
Otu0678,10,7,2007,3
Otu0683,10,7,2007,3
Otu0687,10,7,2007,115
Otu0688,10,7,2007,2
Otu0726,10,7,2007,9
Otu0735,10,7,2007,37
Otu0739,10,7,2007,16
Otu0795,10,7,2007,6
Otu0800,10,7,2007,153
Otu0813,10,7,2007,35
Otu0846,10,7,2007,3
Otu0922,10,7,2007,20
Otu1030,10,7,2007,2
Otu1031,10,7,2007,35
Otu1146,10,7,2007,2
Otu1206,10,7,2007,9
Otu1254,10,7,2007,5
Otu1259,10,7,2007,76
Otu1415,10,7,2007,22
Otu1416,10,7,2007,15
Otu1502,10,7,2007,3
Otu1748,10,7,2007,4
Otu2015,10,7,2007,4
Otu2241,10,7,2007,2
Otu2589,10,7,2007,3
Otu2733,10,7,2007,2
Otu2865,10,7,2007,2
Otu2898,10,7,2007,2
Otu2931,10,7,2007,6
Otu3008,10,7,2007,3
Otu3081,10,7,2007,2
Otu3305,10,7,2007,59
Otu3402,10,7,2007,4
Otu3488,10,7,2007,2
Otu3617,10,7,2007,20
Otu3714,10,7,2007,2
Otu3831,10,7,2007,2
Otu3903,10,7,2007,30
Otu4063,10,7,2007,3
Otu4195,10,7,2007,3
Otu4290,10,7,2007,3
Otu4380,10,7,2007,2
Otu4400,10,7,2007,2
Otu4420,10,7,2007,2
Otu4482,10,7,2007,19
Otu4968,10,7,2007,9
Otu5020,10,7,2007,9
Otu5044,10,7,2007,2
Otu5140,10,7,2007,2
Otu5409,10,7,2007,2
Otu5490,10,7,2007,4
Otu5509,10,7,2007,2
Otu5674,10,7,2007,2
Otu5908,10,7,2007,2
Otu6093,10,7,2007,2
Otu6118,10,7,2007,2
Otu6277,10,7,2007,4
Otu0001,10,7,2007,16
Otu0005,10,7,2007,3
Otu0008,10,7,2007,5
Otu0017,10,7,2007,8
Otu0021,10,7,2007,6
Otu0024,10,7,2007,11
Otu0029,10,7,2007,2
Otu0030,10,7,2007,2
Otu0031,10,7,2007,2
Otu0042,10,7,2007,56
Otu0047,10,7,2007,3
Otu0053,10,7,2007,3
Otu0060,10,7,2007,75
Otu0072,10,7,2007,5
Otu0076,10,7,2007,31
Otu0081,10,7,2007,7
Otu0097,10,7,2007,496
Otu0103,10,7,2007,3
Otu0105,10,7,2007,88
Otu0106,10,7,2007,3
Otu0107,10,7,2007,42
Otu0108,10,7,2007,20
Otu0130,10,7,2007,4
Otu0154,10,7,2007,2
Otu0179,10,7,2007,4
Otu0184,10,7,2007,194
Otu0189,10,7,2007,41
Otu0197,10,7,2007,6
Otu0202,10,7,2007,2
Otu0224,10,7,2007,2
Otu0230,10,7,2007,24
Otu0236,10,7,2007,2
Otu0252,10,7,2007,11
Otu0307,10,7,2007,102
Otu0322,10,7,2007,104
Otu0324,10,7,2007,3
Otu0369,10,7,2007,2
Otu0385,10,7,2007,2
Otu0390,10,7,2007,4
Otu0394,10,7,2007,20
Otu0407,10,7,2007,9
Otu0472,10,7,2007,51
Otu0498,10,7,2007,38
Otu0517,10,7,2007,7
Otu0522,10,7,2007,17
Otu0535,10,7,2007,2
Otu0537,10,7,2007,10
Otu0538,10,7,2007,3
Otu0540,10,7,2007,7
Otu0544,10,7,2007,11
Otu0551,10,7,2007,3
Otu0560,10,7,2007,2
Otu0580,10,7,2007,2
Otu0606,10,7,2007,45
Otu0659,10,7,2007,4
Otu0683,10,7,2007,2
Otu0687,10,7,2007,135
Otu0726,10,7,2007,7
Otu0735,10,7,2007,30
Otu0739,10,7,2007,19
Otu0795,10,7,2007,3
Otu0800,10,7,2007,179
Otu0813,10,7,2007,41
Otu0922,10,7,2007,33
Otu1030,10,7,2007,2
Otu1031,10,7,2007,31
Otu1093,10,7,2007,6
Otu1150,10,7,2007,2
Otu1206,10,7,2007,9
Otu1259,10,7,2007,68
Otu1266,10,7,2007,2
Otu1365,10,7,2007,3
Otu1397,10,7,2007,5
Otu1415,10,7,2007,36
Otu1416,10,7,2007,14
Otu1461,10,7,2007,4
Otu1679,10,7,2007,2
Otu1748,10,7,2007,4
Otu1943,10,7,2007,2
Otu2250,10,7,2007,2
Otu2473,10,7,2007,6
Otu2696,10,7,2007,2
Otu2716,10,7,2007,2
Otu2733,10,7,2007,7
Otu2737,10,7,2007,2
Otu2865,10,7,2007,2
Otu2931,10,7,2007,5
Otu3305,10,7,2007,52
Otu3402,10,7,2007,2
Otu3480,10,7,2007,2
Otu3488,10,7,2007,4
Otu3617,10,7,2007,15
Otu3658,10,7,2007,2
Otu3799,10,7,2007,2
Otu3903,10,7,2007,27
Otu3973,10,7,2007,2
Otu4063,10,7,2007,3
Otu4178,10,7,2007,2
Otu4195,10,7,2007,3
Otu4290,10,7,2007,2
Otu4298,10,7,2007,3
Otu4482,10,7,2007,13
Otu4548,10,7,2007,3
Otu4762,10,7,2007,2
Otu4836,10,7,2007,2
Otu4968,10,7,2007,16
Otu4979,10,7,2007,4
Otu5020,10,7,2007,7
Otu5044,10,7,2007,4
Otu5490,10,7,2007,4
Otu5509,10,7,2007,4
Otu5771,10,7,2007,6
Otu5883,10,7,2007,2
Otu6026,10,7,2007,2
Otu6277,10,7,2007,3
Otu0001,10,9,2007,242
Otu0005,10,9,2007,30
Otu0014,10,9,2007,2
Otu0016,10,9,2007,2
Otu0017,10,9,2007,7
Otu0029,10,9,2007,3
Otu0044,10,9,2007,3
Otu0046,10,9,2007,2
Otu0049,10,9,2007,3
Otu0053,10,9,2007,16
Otu0059,10,9,2007,2
Otu0060,10,9,2007,87
Otu0069,10,9,2007,2
Otu0072,10,9,2007,4
Otu0074,10,9,2007,3
Otu0076,10,9,2007,52
Otu0081,10,9,2007,6
Otu0097,10,9,2007,452
Otu0101,10,9,2007,2
Otu0105,10,9,2007,67
Otu0106,10,9,2007,5
Otu0107,10,9,2007,100
Otu0108,10,9,2007,60
Otu0109,10,9,2007,4
Otu0131,10,9,2007,2
Otu0158,10,9,2007,5
Otu0160,10,9,2007,2
Otu0162,10,9,2007,16
Otu0184,10,9,2007,262
Otu0189,10,9,2007,16
Otu0191,10,9,2007,2
Otu0194,10,9,2007,3
Otu0202,10,9,2007,7
Otu0213,10,9,2007,4
Otu0219,10,9,2007,2
Otu0230,10,9,2007,27
Otu0232,10,9,2007,2
Otu0234,10,9,2007,4
Otu0240,10,9,2007,6
Otu0252,10,9,2007,16
Otu0281,10,9,2007,3
Otu0286,10,9,2007,2
Otu0297,10,9,2007,3
Otu0315,10,9,2007,3
Otu0347,10,9,2007,3
Otu0370,10,9,2007,3
Otu0372,10,9,2007,3
Otu0397,10,9,2007,3
Otu0404,10,9,2007,2
Otu0449,10,9,2007,3
Otu0472,10,9,2007,112
Otu0483,10,9,2007,2
Otu0486,10,9,2007,2
Otu0489,10,9,2007,9
Otu0498,10,9,2007,17
Otu0517,10,9,2007,3
Otu0537,10,9,2007,25
Otu0538,10,9,2007,6
Otu0568,10,9,2007,8
Otu0572,10,9,2007,2
Otu0579,10,9,2007,5
Otu0626,10,9,2007,8
Otu0640,10,9,2007,2
Otu0653,10,9,2007,7
Otu0679,10,9,2007,2
Otu0687,10,9,2007,78
Otu0688,10,9,2007,2
Otu0701,10,9,2007,2
Otu0735,10,9,2007,22
Otu0739,10,9,2007,12
Otu0800,10,9,2007,3
Otu0813,10,9,2007,5
Otu0834,10,9,2007,2
Otu0856,10,9,2007,4
Otu0860,10,9,2007,8
Otu0876,10,9,2007,2
Otu0999,10,9,2007,4
Otu1053,10,9,2007,3
Otu1070,10,9,2007,2
Otu1091,10,9,2007,2
Otu1110,10,9,2007,2
Otu1116,10,9,2007,2
Otu1122,10,9,2007,2
Otu1153,10,9,2007,2
Otu1168,10,9,2007,2
Otu1201,10,9,2007,4
Otu1220,10,9,2007,5
Otu1238,10,9,2007,3
Otu1316,10,9,2007,3
Otu1319,10,9,2007,2
Otu1327,10,9,2007,5
Otu1397,10,9,2007,23
Otu1405,10,9,2007,3
Otu1415,10,9,2007,3
Otu1447,10,9,2007,2
Otu1470,10,9,2007,2
Otu1621,10,9,2007,2
Otu1680,10,9,2007,2
Otu1748,10,9,2007,4
Otu1879,10,9,2007,2
Otu1993,10,9,2007,4
Otu2242,10,9,2007,2
Otu2516,10,9,2007,4
Otu2650,10,9,2007,2
Otu2694,10,9,2007,2
Otu2737,10,9,2007,4
Otu2790,10,9,2007,2
Otu2921,10,9,2007,2
Otu3008,10,9,2007,4
Otu3301,10,9,2007,2
Otu3305,10,9,2007,89
Otu3324,10,9,2007,13
Otu3344,10,9,2007,4
Otu3398,10,9,2007,2
Otu3437,10,9,2007,2
Otu3473,10,9,2007,2
Otu3617,10,9,2007,3
Otu3622,10,9,2007,3
Otu3669,10,9,2007,2
Otu3769,10,9,2007,2
Otu3799,10,9,2007,5
Otu3805,10,9,2007,2
Otu3903,10,9,2007,2
Otu3919,10,9,2007,6
Otu3928,10,9,2007,3
Otu3948,10,9,2007,4
Otu4027,10,9,2007,14
Otu4098,10,9,2007,4
Otu4127,10,9,2007,2
Otu4131,10,9,2007,3
Otu4244,10,9,2007,3
Otu4310,10,9,2007,4
Otu4485,10,9,2007,8
Otu4488,10,9,2007,4
Otu4597,10,9,2007,2
Otu4605,10,9,2007,2
Otu4641,10,9,2007,2
Otu4656,10,9,2007,3
Otu4704,10,9,2007,4
Otu4847,10,9,2007,5
Otu4852,10,9,2007,2
Otu4924,10,9,2007,7
Otu5188,10,9,2007,4
Otu5279,10,9,2007,4
Otu5314,10,9,2007,2
Otu5424,10,9,2007,2
Otu5482,10,9,2007,2
Otu5537,10,9,2007,6
Otu5548,10,9,2007,3
Otu5657,10,9,2007,14
Otu5851,10,9,2007,26
Otu5891,10,9,2007,6
Otu5981,10,9,2007,3
Otu6053,10,9,2007,2
Otu6079,10,9,2007,3
Otu6123,10,9,2007,2
Otu6139,10,9,2007,2
Otu6145,10,9,2007,3
Otu6267,10,9,2007,2
Otu6290,10,9,2007,3
Otu0001,10,9,2007,240
Otu0005,10,9,2007,24
Otu0014,10,9,2007,2
Otu0017,10,9,2007,5
Otu0019,10,9,2007,2
Otu0029,10,9,2007,6
Otu0044,10,9,2007,7
Otu0046,10,9,2007,3
Otu0053,10,9,2007,11
Otu0056,10,9,2007,5
Otu0060,10,9,2007,78
Otu0069,10,9,2007,2
Otu0072,10,9,2007,10
Otu0074,10,9,2007,3
Otu0076,10,9,2007,60
Otu0081,10,9,2007,4
Otu0097,10,9,2007,474
Otu0105,10,9,2007,63
Otu0106,10,9,2007,10
Otu0107,10,9,2007,110
Otu0108,10,9,2007,53
Otu0109,10,9,2007,4
Otu0158,10,9,2007,5
Otu0160,10,9,2007,4
Otu0162,10,9,2007,23
Otu0184,10,9,2007,292
Otu0189,10,9,2007,18
Otu0191,10,9,2007,5
Otu0194,10,9,2007,2
Otu0202,10,9,2007,6
Otu0213,10,9,2007,7
Otu0229,10,9,2007,3
Otu0230,10,9,2007,25
Otu0240,10,9,2007,3
Otu0252,10,9,2007,21
Otu0336,10,9,2007,2
Otu0347,10,9,2007,4
Otu0361,10,9,2007,2
Otu0372,10,9,2007,7
Otu0385,10,9,2007,2
Otu0397,10,9,2007,2
Otu0404,10,9,2007,4
Otu0472,10,9,2007,94
Otu0489,10,9,2007,9
Otu0498,10,9,2007,21
Otu0517,10,9,2007,3
Otu0522,10,9,2007,2
Otu0537,10,9,2007,23
Otu0538,10,9,2007,5
Otu0551,10,9,2007,3
Otu0557,10,9,2007,2
Otu0568,10,9,2007,12
Otu0579,10,9,2007,4
Otu0610,10,9,2007,3
Otu0623,10,9,2007,2
Otu0626,10,9,2007,3
Otu0640,10,9,2007,2
Otu0653,10,9,2007,16
Otu0679,10,9,2007,2
Otu0687,10,9,2007,82
Otu0688,10,9,2007,2
Otu0701,10,9,2007,2
Otu0735,10,9,2007,30
Otu0739,10,9,2007,10
Otu0800,10,9,2007,4
Otu0813,10,9,2007,6
Otu0842,10,9,2007,3
Otu0844,10,9,2007,3
Otu0856,10,9,2007,4
Otu0860,10,9,2007,17
Otu0876,10,9,2007,2
Otu0999,10,9,2007,3
Otu1053,10,9,2007,6
Otu1078,10,9,2007,2
Otu1085,10,9,2007,2
Otu1091,10,9,2007,5
Otu1110,10,9,2007,2
Otu1136,10,9,2007,2
Otu1168,10,9,2007,3
Otu1173,10,9,2007,2
Otu1201,10,9,2007,5
Otu1208,10,9,2007,4
Otu1220,10,9,2007,5
Otu1327,10,9,2007,8
Otu1397,10,9,2007,19
Otu1405,10,9,2007,2
Otu1414,10,9,2007,2
Otu1415,10,9,2007,2
Otu1447,10,9,2007,3
Otu1475,10,9,2007,2
Otu1680,10,9,2007,2
Otu1748,10,9,2007,6
Otu1857,10,9,2007,4
Otu1913,10,9,2007,2
Otu1993,10,9,2007,3
Otu2242,10,9,2007,3
Otu2516,10,9,2007,2
Otu2545,10,9,2007,2
Otu2624,10,9,2007,7
Otu2694,10,9,2007,4
Otu2737,10,9,2007,4
Otu3008,10,9,2007,2
Otu3024,10,9,2007,2
Otu3202,10,9,2007,2
Otu3301,10,9,2007,2
Otu3305,10,9,2007,72
Otu3324,10,9,2007,11
Otu3391,10,9,2007,2
Otu3617,10,9,2007,4
Otu3719,10,9,2007,4
Otu3799,10,9,2007,5
Otu3903,10,9,2007,3
Otu3919,10,9,2007,5
Otu3948,10,9,2007,2
Otu4027,10,9,2007,4
Otu4098,10,9,2007,2
Otu4127,10,9,2007,2
Otu4131,10,9,2007,5
Otu4184,10,9,2007,2
Otu4310,10,9,2007,2
Otu4420,10,9,2007,4
Otu4485,10,9,2007,6
Otu4488,10,9,2007,2
Otu4656,10,9,2007,4
Otu4847,10,9,2007,7
